,item,item_code
574313,afghanwomen,8149
574317,womenpower,11356
574320,MyRedLine,4938
574327,Afghanwomen,399
574330,خط_سرخ_من,23131
574339,redline,10504
574342,زما_سره_کرښه,26969
574350,Becoming,1002
574356,Corruption,1620
574375,DownSyndrome,1895
574380,Ghor,2859
574387,LapisLazuliAFG,4296
574390,Pashto,5621
574398,Private,5833
574405,ViolenceAgainstWomen,7594
574418,WomenHistoryMonth,7881
574421,afg,8143
574427,evening,8975
574431,everyone,8982
574434,passion,10228
574442,politician,10340
574447,snow,10804
574482,زن_ستیزی,27010
574487,StayBlessed,6791
574490,بچه_ها_مچکریم,18614
574500,تبوك,19154
574512,خيبر,23478
574517,المملكه_العربيه_السعوديه,15280
574520,88_عاما_من_العطاء,201
574523,استهداف_مطار_أبها,13668
574533,اوصف_الكويت_بكلمه_,16335
574536,ترحيل_اليمنيه_ريماس_منصور,19501
574540,ثاني_ايام_العيد,20524
574545,جمعه_مباركه,21029
574555,فايز_المالكي,32862
574558,پیغام_قائدنوازشریف_کےنام,42984
574564,قانون_معلولان,33999
574580,EconomicTERRORISM,2068
574590,بامدژ,17283
574595,بمباران_شیمیایی,18122
574600,خليج_فارس,23207
574621,درازهي,23992
574632,سيل_مهربانى,28841
574641,سیل_لرستان_پلدختر,29264
574649,لشگرفیک,34972
574652,ماده۶,35367
574657,پلنگ_ایرانی,42574
574665,محمد_مظفری,36175
574707,تجاوز_گروهی,19183
574714,شهید_محمد_ثلاث,30297
574721,وزارت_كشور,41309
574725,بهرام_قاسمی,18351
574734,سخنگوی_وزارت_خارجه,27755
574737,آنکارا,12244
574754,برگی_از_تاریخ,17866
574763,بمب_گذاری,18118
574768,حوزه_های_علمیه,22521
574773,مجتبی_محمدی,35797
574778,NoSanctioNoWar,5249
574781,آرش,11735
574817,آیت_الله_شبیری_زنجانی,12373
574824,آیت_الله_هاشمی,12382
574832,ابوترابی,12638
574835,استیضاح_وزیر,13693
574838,اسکاتلند,13875
574847,افشانی,14359
574878,بوش,18499
574896,بوی_بد,18535
574921,بیت_امام,18739
574925,تدبیر_امید,19415
574939,تعدد_زوجات,19794
574951,تونل_زمان,20336
574960,حادثه_تروریستی_اهواز,21608
574991,حکومتی,22566
575011,دروازه_غار,24082
575014,دریا_صفایی,24148
575026,ذاکر,25143
575029,روحانی_پاسخگو_باش,26178
575032,رییس_مجمع_تشخیص_مصلحت_نظام,26793
575035,سرمربی,27969
575040,سلطنت_طلب_ها,28386
575044,سینما_حقیقت,29344
575052,شريعتي_استاندار_خوزستان,29779
575061,طوفان_سرخ_آسیا,31297
575064,عمار_داره_این_خاک,32278
575067,فاطمه_حسینی,32809
575077,فعال_صنفی,33524
575083,مرتضی_پاشایی,36646
575087,مستهجن,37072
575092,مسعود_ده_نمکی,37109
575096,مصطفی,37336
575105,مهدی_باکری,38203
575120,همسر_دوم_نجفی,40715
575130,هیات,40980
575136,هیات_دولت,40982
575143,ورزش_و_مردم,41239
575147,وزرای_دولت,41326
575150,پاییزی,42148
575155,پوران_شریعت_رضوی,42719
575160,پیرمرد_طبسی,42927
575165,ژاوی,43486
575178,ارباب_رعیت,13127
575184,دلبر,24409
575222,روز_دختر_مبارک,26304
575239,عفت_عمومی,31888
575243,مرداد,36695
575259,نکته_پزشکی,40124
575263,هیچی,41022
575275,عائض_القرني,31378
575287,سناب_شات,28470
575292,علاج,31946
575296,المسجد_النبوي,15241
575308,الملك_يحارب_الفساد,15276
575312,الوتر,15391
575323,ترجمات_عبدالله_الخريّف,19494
575329,جدة,20792
575367,Infographics,3540
575372,إنفوجرافيك,12496
575381,ارامكو,13121
575386,الاتحاد_التعاون,14574
575389,الاختبارات,14589
575395,الاختبارات_النهاييه,14590
575399,التدخين,14690
575403,الحد_الجنوبي,14755
575430,الحياه_تحلي_ب,14807
575434,السعوديين,14910
575439,الصيف,15005
575444,الصين,15006
575470,الطفل,15011
575474,اللهم_الجنه,15174
575477,الوحدة,15394
575482,جبران,20759
575492,حدثوني_عن_رسول_الله,21783
575496,حميدان_التركي,22443
575500,خادم_الحرمين,22627
575506,خسوف_القمر,23071
575512,رئاسة_أمن_الدولة,25203
575517,سؤال,27325
575536,ساعة_استجابه,27466
575541,صباح_الثلاثاء,30771
575549,صحة,30802
575553,صدارة_غصب,30829
575558,صلوا_على_النبي,30967
575561,قمة_الظهران,34313
575564,لاتحزن,34782
575567,متصدر_لا_تكلمني,35711
575575,محطة_مصر,36034
575586,مكه_الان,37684
575597,ولي_العهد_محمد_بن_سلمان,41583
575602,يوم_المرأة_العالمي,41836
575605,يوم_عرفه,41841
575610,MerryChristmasEveryone,4753
575613,IranWar,3683
575621,IranNuclearDeal,3636
575651,Brusseles,1220
575654,Economic,2067
575659,Kirkuk,4176
575670,NuclearDeal,5311
575678,Alternative,501
575683,CORRUPTION,1326
575690,Democratic,1797
575698,Europeans,2229
575705,FREEIRAN,2342
575710,Facts,2360
575720,Flood,2479
575746,HormuzStrait,3263
575749,HumanRight,3287
575759,IranNationwideStrike,3635
575765,NasrinSotoudeh,5062
575807,NewJersey,5149
575810,Protests,5855
575817,Teachers,7057
575820,TehranUniversity,7094
575824,TrumpAdministration,7283
575827,Winning,7868
575832,brussels,8473
575836,freeIran,9154
575855,leadership,9804
575878,oiltankers,10169
575881,اقتصاد_فلج,14461
575906,تظاهرات_سراري,19759
575938,holiday,9403
575947,traveling,11082
575954,vacation,11199
575959,friend,9216
575968,hair,9340
575974,happy,9351
576001,cute,8720
576013,eshgh,8964
576017,funny,9226
576036,actor,8125
576048,actors,8126
576051,brother,8468
576058,dad,8729
576063,draw,8857
576067,drawing,8858
576079,enjoy,8946
576084,f4f,9012
576088,fall,9026
576093,gamer,9239
576098,hot,9426
576112,mom,10005
576119,online,10175
576129,party,10224
576134,selfie,10712
576149,stadium,10861
576152,star,10866
576155,style,10913
576168,tourist,11062
576174,videogames,11224
576177,animal,8208
576185,autumn,8287
576197,bahar,8313
576200,beauty,8352
576228,born,8432
576231,boys,8443
576234,building,8484
576237,cake,8500
576242,cold,8626
576250,colorful,8631
576257,company,8644
576261,flower,9109
576268,follow4follow,9115
576271,friendship,9219
576280,ice,9486
576288,instatravel,9560
576291,laughing,9792
576294,mashhad,9919
576299,old,10170
576304,prayer,10376
576309,red,10503
576320,run,10616
576325,shomal,10755
576328,snowing,10807
576331,sport,10853
576345,summer,10919
576368,sunrise,10924
576378,sunset,10925
576408,white,11326
576414,working,11370
576420,برفی,17761
576429,برگ,17855
576433,خزان,23023
576438,دستغیب,24213
576441,رستمی,25660
576445,فصل,33491
576456,معصومه,37501
576464,واحدی,41050
576467,گیاه,45245
576473,گیاهان,45247
576477,فلاکت,33596
576499,LetsShutUpAndDance,4355
576504,InternationalDanceDay,3565
576508,MJ,4498
576513,MichaelJackson,4772
576523,حذف_دلار,21804
576563,25آبان,122
576567,UsaRegimeChange,7509
576590,بسته_اروپایی,17925
576594,ساعت_دلتنگی,27471
576603,۳۷۰شهیداصفهان,45740
576607,نابود,38893
576616,آشتى_ملى,11935
576619,دکتر_محمد_مصدق,24924
576628,كوروش,34715
576653,Iran_spain,3692
576659,StopMeddilingInIran,6837
576666,اسحاق_جهانگيرى,13708
576669,انجمن_اسلامی,16016
576682,بايد_ببازى,17365
576686,بصيرت,17999
576694,تاسيان,19033
576697,تحليف,19343
576710,تنفيذ,20075
576720,حصر_بايد_بشكنه,22123
576734,رائفى_پور,25241
576739,شورای‌نگهبان,30442
576751,طالقانى,31152
576760,كليدر,34664
576764,مدرس,36478
576789,مرجعيت,36672
576795,مقامات‌قضایی,37643
576799,الطايف_الان,15010
576810,Cumartesi,1656
576816,شیراز_تسلیت,30610
576829,دولت_منتخب,24783
576839,منتخب_ملت,38022
576845,پسرفت,42499
576849,مشايى,37227
576855,Artist,639
576861,Indigenous,3532
576867,MayaAngelou,4697
576870,australia,8280
576878,forest,9134
576891,kindle,9757
576895,partnership,10223
576899,InternationalMotherLanguageDay,3572
576906,PashtoMyMotherLanguage,5622
576912,VIVOIPL2019,7528
576915,پښتوورځ,42860
576918,buffon,8482
576921,بنزما,18175
576928,مربی_تایلند,36621
576933,Tiananmen30,7199
576936,فیلترنت,33810
576947,AN,284
576954,BLackListIRGC,822
576957,IranFreedomMarch,3630
576963,MSC,4525
576974,USAdarFarsi,7434
576986,1MAYIS,65
576993,40YearsOfFailour,153
577000,40سال,171
577008,AssadollahAssadi,684
577011,Event,2237
577015,Freeiran,2683
577023,HappyWomensDay2019,3141
577042,HumanrRights,3300
577048,NewYear2019,5158
577058,REALNEWS,5929
577061,SosRamin,6699
577107,WomensDay2019,7890
577114,WorkersDay,7903
577125,regimeChange,10516
577128,اشپيگل,13953
577137,تشیع,19696
577151,سپاه_,28868
577157,عليرضا_شيرمحمدي,32043
577175,giveaway,9275
577195,IranPortugal,3641
577212,نامه_انقلابی,39055
577243,NoLobby4TerroristRegime,5239
577249,CaucherBirkar,1434
577255,KocheraKurda,4186
577258,WeAreOcalan,7726
577262,retwitt,10576
577265,ناديا_مراد,38941
577268,کوچربیرکار,44609
577272,AnneFrank,547
577276,Ghassemlou,2857
577285,KurdishLivesMatter_Kolbar,4215
577295,QSD,5884
577299,Ramdan,6002
577302,rojava,10602
577307,twitterkurds,11129
577313,اعتصاب_عمومی_کوردستان,14201
577318,جایزه_نوبل,20747
577321,حاج_قایم,21575
577328,حزب_دموکرات_کردستان_ایران,21890
577331,دهم_مهر,24550
577335,دوام_نمیآورید,24605
577338,زهرا_هاشمی,27201
577342,سلطان_قابوس,28365
577352,شبیری_زنجانی,29669
577388,شبیری‌زنجانی,29670
577392,عظیم_احمدی,31883
577400,نادية_مراد,38942
577404,پان,42057
577411,کشتار_کولبران,44161
577414,اسلامشهر,13781
577431,حقوق_الإنسان,22233
577453,یوم_القدس_مسیرة_العودة,45598
577457,یونیسف,45611
577486,WeAreHostage,7721
577493,جای_معلم_زندان_نیست,20743
577526,جریان_سوم,20842
577558,مامردم,35516
577578,کانون_وکلا,43868
577581,گزارش_مدیریت۹ساله,44963
577595,شاهين,29520
577601,ملتفت,37740
577607,هیپ‌هاپ,41011
577612,hiphop,9400
577630,instrumental,9562
577634,rap,10482
577647,BigLittleLies,1055
577655,Dark,1739
577662,Euphoria,2216
577666,FreeSolo,2647
577670,dubstep,8877
577673,افطاری_گات,14384
577677,تفریحی,19881
577680,ربنای_استاد,25503
577684,رخ,25572
577687,رضا_درمیشیان,25763
577690,زیرزمین,27297
577695,سندروم_استکهلم,28510
577704,شکیب_مصدق,30556
577714,علیرضاروشن,32230
577719,فدایی,32973
577733,ماث,35315
577736,streetart,10899
577745,قصد,34193
577748,شهید_حسین_فهمیده,30254
577751,صلابت,30948
577755,IsraelElections2019,3825
577764,Bibi,1048
577768,Jewish,3916
577785,Shame,6555
577799,Zionist,8099
577803,anti,8217
577809,ندى,39266
577812,تقنية,19919
577815,شركاء_اسرع,29745
577818,ي,41733
577821,بازجو_صدراعلوی,17117
577825,محمدحسین,36228
577828,ظهور_نزدیک_است,31373
577836,ImamJomeini,3498
577840,انقلابی‌_گری,16208
577846,قرآن_كريم,34103
577871,لوط,35068
577875,پایان_لیبرالیسم,42125
577878,حدیث_کوتاه,21796
577895,هزارسنگر,40489
577898,مازتوییت,35422
577901,چرا_دشمنیم,43144
577935,کاسبان_تلگرام,43733
577939,تمدن_غرب,20015
577945,Nigeria,5193
577972,StopViolenceAgainstWomen,6858
577975,thanksiraq,11017
577978,آدمکشهای_اجاره‌_ای,11654
577981,آرمان,11758
578006,آزاده,11815
578020,آقازادگی,12021
578040,الموت_لاسرائیل,15297
578043,امام_خمينى,15546
578051,امام‌خمینی,15607
578054,اول_ایران,16343
578060,بدر,17503
578072,بمباران_شیمیایی_سردشت,18123
578079,بیانیه_گام_دوم,18730
578083,تدفین_رانتی,19419
578105,تهاجمی,20111
578113,تولید_ملی,20317
578167,تکنوکراسی,20456
578171,جامعه_کبیره,20649
578176,جنگ_شناختی,21250
578189,جنگی,21286
578205,حزب_بعث,21885
578210,حسن_آقا_میری,21934
578213,حق_تیر,22203
578217,حق_سرپناه,22207
578229,دعوت_به_همکاری,24308
578237,دوکوهه,24845
578240,رسول_اللهﷺ,25677
578246,روز_جانباز_مبارک,26234
578249,زباله‌,26861
578252,ساري,27375
578267,سازمان_سراج,27410
578275,سازمان_فضای_مجازی_سراج,27418
578278,سدکرخه,27786
578283,سنعبر,28523
578287,سواد_فضای_مجازی,28639
578294,سگ_تو_روحت,28982
578297,ششم_بهمن,29805
578306,شفافیت_رضوی,29889
578315,شهادت_پیامبر,30011
578318,شوخى,30374
578321,عاملی_رنانی,31486
578339,فارین_پالیسی,32769
578344,فكت,33577
578356,فیروزکوه,33785
578364,لاتاری_در_بیروت,34781
578369,لاشه,34812
578373,لبخند_مشهد,34887
578378,لیگ_قهرمانان_آسیا,35214
578394,متهم,35726
578408,مجید_وادی,35894
578411,محمد_مرسی,36171
578432,مسجد_نيوزيلندا,37087
578436,مشکورین,37300
578440,منافقین_خلق,38009
578447,نامزدی,39047
578454,ناوهواپیمابر,39097
578457,نماینده_فحاش_سراوان,39646
578467,نيوزيلند,40096
578474,هفته_کتابخوانی,40571
578479,واقع_بینی,41076
578483,ورزشگاه_کربلا,41248
578489,يتسائل_مراقبون,41790
578492,پوری_حسینی,42735
578506,کار_اجرایی,43558
578513,کمپ_شیندند,44330
578516,کندوان,44400
578520,یوسف_سلامی,45585
578523,TheHandmaidsTale,7150
578531,ایمانی,16840
578534,جامعه_المرتضی,20637
578538,تجزیه_طلبی,19211
578549,بی‌حیاها,18908
578556,قانون_اساسی_مشروطه,33984
578575,معصومه_قمی,37510
578590,اصلاحات_ارضی,14022
578598,نظام_پادشاهی,39443
578602,پهلوی‌عشقه,42703
578606,انقلاب_سفید,16172
578630,رستاخیز28امرداد,25648
578633,زندانیان_فیروزه_ای,27117
578667,ایران‌اینترنشنال,16779
578676,رضارضاپهلوی,25822
578682,شارلاتانیزم,29403
578686,ما_رکورد_زدیم,35266
578700,مشروعیت,37260
578710,پادشاهی_خواه,41928
578725,پادشاهی_خواهان,41929
578735,AyatollahBBCب,747
578739,MohammadـReza_Pahlavi,4835
578743,امین_فردین,15887
578751,اهریمن,16263
578757,برد_برد,17721
578771,به_قبل_57_برمیگردیم,18254
578779,بهرام_مشیری,18352
578788,بی‌تفاوتی,18904
578794,تخت_جمشید,19370
578838,توله,20304
578844,جااندازی,20559
578853,جاويد,20716
578856,جمشیدمشایخی,21020
578869,حشمت_طبرزدی,22118
578880,خمینی_گجستک,23249
578885,خودفریبی,23376
578888,درودبرستمگر,24092
578908,راديوفردا,25276
578914,رضاشاه‌بزرگ,25834
578917,روزپدر,26463
578927,سقوط_نظام,28238
578932,سگ_کشی,28993
578942,سینه_زنی,29354
578966,شاپرک_گیت,29554
578970,شورشیان_۵۷,30455
